tone_id	bank	number	name	category
23674	PR-A	123	Future Wobble	21:Synth Bass
23675	PR-A	124	Madness Wobble	21:Synth Bass
23676	PR-A	125	Step Mod Bass	21:Synth Bass
23677	PR-A	126	Mysterions	39:Synth FX
23678	PR-A	127	Sorrow in Space	39:Synth FX
23679	PR-A	128	Jewellery Box	39:Synth FX
23808	PR-A	129	XMod Pizz	39:Synth FX
23809	PR-A	130	Cosine Porta	39:Synth FX
23810	PR-A	131	Drifter	39:Synth FX
23811	PR-A	132	8th Peak	42:Pulsating
23812	PR-A	133	Step LFO Dream	42:Pulsating
23813	PR-A	134	S.C Lofi Vox	42:Pulsating
23814	PR-A	135	Dancing P5	42:Pulsating
23815	PR-A	136	Layer Cake	42:Pulsating
23816	PR-A	137	Side Chain Syn	42:Pulsating
23817	PR-A	138	LFO Pluck / Mod	42:Pulsating
23818	PR-A	139	Vectorism	42:Pulsating
23819	PR-A	140	Pad-o-wan Step	42:Pulsating
23820	PR-A	141	Ripple Shimmer	42:Pulsating
23821	PR-A	142	Frost Bite	42:Pulsating
23822	PR-A	143	Alpha Centauri	42:Pulsating
23823	PR-A	144	Passage	42:Pulsating
23824	PR-A	145	Dirty Phaser	42:Pulsating
23825	PR-A	146	Decompose	42:Pulsating
23826	PR-A	147	LFO POLY MOD.F	42:Pulsating
23827	PR-A	148	P5 Modulation	42:Pulsating
23828	PR-A	149	Hyperion 4632	42:Pulsating                                                             24:Ensemble
23829	PR-A	150	Swing	42:Pulsating                                                                Strings
23830	PR-A	151	Angels Wings	42:Pulsating                                                             24:Ensemble
23831	PR-A	152	Dust Spark	42:Pulsating
23832	PR-A	153	Bamboo	42:Pulsating
23833	PR-A	154	Sickly Star	42:Pulsating
23834	PR-A	155	Strange P5	42:Pulsating
23835	PR-A	156	Noise Pound	42:Pulsating
23836	PR-A	157	Faulty Neurons	42:Pulsating
23837	PR-A	158	Not Quite Tine	42:Pulsating
23838	PR-A	159	Hairy Triangles	42:Pulsating
23839	PR-A	160	Low Fidelity	42:Pulsating
23840	PR-A	161	Space Hiccup	42:Pulsating
23841	PR-A	162	Faint Light	42:Pulsating
23842	PR-A	163	Step Per Organ	42:Pulsating
23843	PR-A	164	Donkey Cart	42:Pulsating
23844	PR-A	165	XMod2 Seq 1	42:Pulsating
23845	PR-A	166	XMod2 Seq 2	42:Pulsating
23846	PR-A	167	XMod2 Seq 3	42:Pulsating
23847	PR-A	168	Data Cram	41:Phrase
23848	PR-A	169	Electro Birds	41:Phrase
23849	PR-A	170	Chloroform	41:Phrase
23850	PR-A	171	Step SQ1 /Mod	41:Phrase
23851	PR-A	172	Step SQ2 /Mod	41:Phrase
23852	PR-A	173	Vox Step Lead	41:Phrase
23853	PR-A	174	Step Growl 1	41:Phrase
23854	PR-A	175	Step Growl 2	41:Phrase
23855	PR-A	176	Minimal Beat 1	43:Beat&Groove
23856	PR-A	177	Minimal Beat 2	43:Beat&Groove
23857	PR-A	178	Flutter Pulse	42:Pulsating
23858	PR-A	179	Morse Groove	42:Pulsating
23859	PR-A	180	808 Conga Syn	47:Percussion
23860	PR-A	181	Step Mod Per	47:Percussion
23861	PR-A	182	Who are you?	49:Zone
23862	PR-A	183	80s Dive	49:Zone
23863	PR-A	184	Home 1	49:Zone
23864	PR-A	185	Future LD Kit	49:Zone
23865	PR-A	186	P&K SE Kit	49:Zone
23866	PR-A	187	Chiptune Kit	49:Zone
23867	PR-A	188	Step Bass&Saw	49:Zone
23868	PR-A	189	Ac Pop Piano 1	1:Ac.Piano
23869	PR-A	190	Rocker Piano	1:Ac.Piano
23870	PR-A	191	Ragtime Piano	1:Ac.Piano
23871	PR-A	192	Ac Pop Piano 2	1:Ac.Piano
23872	PR-A	193	Piano + Str 1	1:Ac.Piano
23873	PR-A	194	Piano + Str 2	1:Ac.Piano
23874	PR-A	195	E.Piano	4:E.Piano1
23875	PR-A	196	Tremolo E.Piano	4:E.Piano1
23876	PR-A	197	Phaser EP 1	4:E.Piano1
23877	PR-A	198	Phaser EP 2	4:E.Piano1
23878	PR-A	199	Chorus EP 1	4:E.Piano1
23879	PR-A	200	Chorus EP 2	4:E.Piano1
23880	PR-A	201	Emotional EP	5:E.Piano2
23881	PR-A	202	XMod2 EP1	5:E.Piano2
23882	PR-A	203	XMod2 EP2	5:E.Piano2
23883	PR-A	204	Dinky	14:Bell
23884	PR-A	205	XMod2 Marimba	15:Mallet
23885	PR-A	206	XMod2 Log Drum	15:Mallet
23886	PR-A	207	Nylon Guitar	16:Ac.Guitar
23887	PR-A	208	Folk Guitar	16:Ac.Guitar
23888	PR-A	209	Clean Gtr	17:E.Guitar
23889	PR-A	210	Chorus Gtr	17:E.Guitar
23890	PR-A	211	Delay Gtr	17:E.Guitar
23891	PR-A	212	Dist Guitar 1	18:Dist.Guitar
23892	PR-A	213	Dist Guitar 2	18:Dist.Guitar
23893	PR-A	214	Beach Drink	15:Mallet
23894	PR-A	215	Violin Echo	23:Solo Strings
23895	PR-A	216	Small Strings	
23896	PR-A	217	Tremolo Str	
23897	PR-A	218	Oboe Echo	28:Wind
23898	PR-A	219	Flute Echo	29:Flute
23899	PR-A	220	Ghost Flute	29:Flute
23900	PR-A	221	Ghost Pan	29:Flute
23901	PR-A	222	Dirt Sub 2	21:Synth Bass
23902	PR-A	223	Dirt Sub 3	21:Synth Bass
23903	PR-A	224	Dust Sub	21:Synth Bass
23904	PR-A	225	Spread Sub 1	21:Synth Bass
23905	PR-A	226	Spread Sub 2	21:Synth Bass
23906	PR-A	227	Lurking Bass	21:Synth Bass
23907	PR-A	228	Bendy Mod	35:Synth Brass
23908	PR-A	229	Fantom Overture	36:Synth Pad/Str
23909	PR-A	230	Fade Pad	36:Synth Pad/Str
23910	PR-A	231	Synth Edge 2	38:Synth PolyKey
23911	PR-A	232	Randen 1986	38:Synth PolyKey
23912	PR-A	233	Clean Me	38:Synth PolyKey
23913	PR-A	234	Cyber Slime	38:Synth PolyKey
23914	PR-A	235	Sunrise	38:Synth PolyKey
23915	PR-A	236	Kaihou Keys	38:Synth PolyKey
23916	PR-A	237	Lost Box	14:Bell
23917	PR-A	238	Bugendai	39:Synth FX
23918	PR-A	239	Home 2	49:Zone
